time,wx,wy,wz,ax,ay,az
19.533,-0.15,0.29,0.1,0.07,-0.03,-1.93
19.536,-0.15,0.29,0.11,0.07,-0.03,-1.93
19.537,-0.15,0.26,0.11,0.07,-0.03,-1.93
19.539,-0.16,0.24,0.12,0.07,-0.03,-1.93
19.543,-0.16,0.24,0.12,0.02,0.09,-1.87
19.544,-0.16,0.21,0.13,0.02,0.09,-1.87
19.544,-0.15,0.2,0.13,0.02,0.09,-1.87
19.545,-0.15,0.18,0.13,0.02,0.09,-1.87
19.548,-0.15,0.17,0.13,0.02,0.09,-1.87
19.551,-0.14,0.15,0.14,0.02,0.09,-1.87
19.552,-0.14,0.15,0.14,0.05,0.21,-1.71
19.553,-0.13,0.13,0.14,0.05,0.21,-1.71
19.555,-0.13,0.12,0.14,0.05,0.21,-1.71
19.556,-0.11,0.09,0.14,0.05,0.21,-1.71
19.557,-0.1,0.07,0.14,0.05,0.21,-1.71
19.56,-0.09,0.07,0.14,0.05,0.21,-1.71
19.563,-0.09,0.07,0.14,0.01,0.3,-1.44
19.563,-0.08,0.04,0.15,0.01,0.3,-1.44
19.563,-0.06,0.02,0.14,0.01,0.3,-1.44
19.565,-0.05,0.01,0.14,0.01,0.3,-1.44
19.567,-0.03,-0.01,0.14,0.01,0.3,-1.44
19.57,-0.02,-0.02,0.14,0.01,0.3,-1.44
19.573,0.01,-0.05,0.13,0.01,0.3,-1.44
19.574,0.01,-0.05,0.13,0.01,0.36,-1.16
19.574,0.02,-0.06,0.13,0.01,0.36,-1.16
19.575,0.04,-0.07,0.13,0.01,0.36,-1.16
19.577,0.06,-0.09,0.13,0.01,0.36,-1.16
19.579,0.08,-0.11,0.12,0.01,0.36,-1.16
19.583,0.08,-0.11,0.12,-0.02,0.49,-0.9
19.583,0.1,-0.13,0.12,-0.02,0.49,-0.9
19.584,0.11,-0.13,0.11,-0.02,0.49,-0.9
19.585,0.13,-0.15,0.1,-0.02,0.49,-0.9
19.588,0.14,-0.16,0.1,-0.02,0.49,-0.9
19.589,0.16,-0.17,0.09,-0.02,0.49,-0.9
19.592,0.16,-0.17,0.09,-0.03,0.51,-0.78
19.593,0.18,-0.18,0.09,-0.03,0.51,-0.78
19.593,0.19,-0.18,0.08,-0.03,0.51,-0.78
19.595,0.2,-0.2,0.08,-0.03,0.51,-0.78
19.597,0.21,-0.2,0.08,-0.03,0.51,-0.78
19.599,0.22,-0.21,0.07,-0.03,0.51,-0.78
19.604,0.22,-0.21,0.07,-0.01,0.4,-0.7
19.605,0.23,-0.22,0.06,-0.01,0.4,-0.7
19.605,0.24,-0.22,0.06,-0.01,0.4,-0.7
19.605,0.25,-0.23,0.06,-0.01,0.4,-0.7
19.607,0.25,-0.24,0.05,-0.01,0.4,-0.7
19.609,0.26,-0.24,0.05,-0.01,0.4,-0.7
19.611,0.26,-0.25,0.05,-0.01,0.4,-0.7
19.612,0.26,-0.25,0.05,-0.01,0.31,-0.63
19.612,0.27,-0.26,0.04,-0.01,0.31,-0.63
19.615,0.27,-0.26,0.03,-0.01,0.31,-0.63
19.617,0.27,-0.27,0.02,-0.01,0.31,-0.63
19.62,0.27,-0.28,0.02,-0.01,0.31,-0.63
19.625,0.27,-0.28,0.02,-0.08,0.22,-0.42
19.625,0.27,-0.3,0.01,-0.08,0.22,-0.42
19.625,0.27,-0.3,0.01,-0.08,0.22,-0.42
19.626,0.28,-0.31,0,-0.08,0.22,-0.42
19.627,0.28,-0.32,0,-0.08,0.22,-0.42
19.629,0.28,-0.32,-0.01,-0.08,0.22,-0.42
19.632,0.28,-0.32,-0.01,-0.13,0.15,-0.11
19.632,0.28,-0.33,-0.02,-0.13,0.15,-0.11
19.633,0.29,-0.33,-0.03,-0.13,0.15,-0.11
19.635,0.29,-0.33,-0.03,-0.13,0.15,-0.11
19.638,0.29,-0.33,-0.04,-0.13,0.15,-0.11
19.639,0.3,-0.33,-0.05,-0.13,0.15,-0.11
19.645,0.3,-0.33,-0.05,-0.11,0.09,0.09
19.645,0.3,-0.33,-0.06,-0.11,0.09,0.09
19.646,0.3,-0.32,-0.06,-0.11,0.09,0.09
19.646,0.3,-0.32,-0.07,-0.11,0.09,0.09
19.647,0.3,-0.32,-0.08,-0.11,0.09,0.09
19.649,0.3,-0.32,-0.09,-0.11,0.09,0.09
19.652,0.3,-0.32,-0.09,-0.11,0.04,0.16
19.652,0.3,-0.32,-0.09,-0.11,0.04,0.16
19.655,0.3,-0.32,-0.1,-0.11,0.04,0.16
19.656,0.29,-0.32,-0.11,-0.11,0.04,0.16
19.661,0.29,-0.32,-0.11,-0.11,0.04,0.16
19.661,0.29,-0.31,-0.12,-0.11,0.04,0.16
19.666,0.29,-0.31,-0.12,-0.08,0.03,0.2
19.668,0.28,-0.31,-0.13,-0.08,0.03,0.2
19.67,0.28,-0.3,-0.14,-0.08,0.03,0.2
19.671,0.28,-0.31,-0.14,-0.08,0.03,0.2
19.672,0.27,-0.3,-0.15,-0.08,0.03,0.2
19.672,0.26,-0.3,-0.15,-0.08,0.03,0.2
19.673,0.26,-0.3,-0.15,-0.03,0.06,0.29
19.673,0.25,-0.29,-0.16,-0.03,0.06,0.29
19.674,0.25,-0.29,-0.17,-0.03,0.06,0.29
19.676,0.24,-0.28,-0.17,-0.03,0.06,0.29
19.679,0.24,-0.28,-0.18,-0.03,0.06,0.29
19.68,0.23,-0.27,-0.19,-0.03,0.06,0.29
19.683,0.23,-0.27,-0.19,-0.02,0.04,0.48
19.684,0.22,-0.26,-0.19,-0.02,0.04,0.48
19.684,0.22,-0.26,-0.2,-0.02,0.04,0.48
19.685,0.21,-0.26,-0.21,-0.02,0.04,0.48
19.688,0.21,-0.26,-0.21,-0.02,0.04,0.48
19.689,0.2,-0.25,-0.22,-0.02,0.04,0.48
19.695,0.2,-0.25,-0.22,-0.05,0.03,0.64
19.696,0.19,-0.25,-0.23,-0.05,0.03,0.64
19.697,0.19,-0.25,-0.23,-0.05,0.03,0.64
19.697,0.19,-0.25,-0.24,-0.05,0.03,0.64
19.698,0.18,-0.24,-0.25,-0.05,0.03,0.64
19.699,0.18,-0.25,-0.25,-0.05,0.03,0.64
19.71,0.18,-0.25,-0.25,-0.07,0.05,0.87
19.711,0.17,-0.24,-0.26,-0.07,0.05,0.87
19.712,0.17,-0.24,-0.26,-0.07,0.05,0.87
19.712,0.17,-0.24,-0.27,-0.07,0.05,0.87
19.713,0.16,-0.24,-0.29,-0.07,0.05,0.87
19.714,0.16,-0.23,-0.29,-0.07,0.05,0.87
19.714,0.16,-0.22,-0.3,-0.07,0.05,0.87
19.714,0.16,-0.22,-0.3,-0.09,0.04,1.09
19.715,0.16,-0.21,-0.3,-0.09,0.04,1.09
19.715,0.16,-0.21,-0.31,-0.09,0.04,1.09
19.717,0.15,-0.19,-0.32,-0.09,0.04,1.09
19.72,0.15,-0.18,-0.32,-0.09,0.04,1.09
19.733,0.15,-0.18,-0.32,-0.21,0.18,1.15
19.734,0.15,-0.17,-0.33,-0.21,0.18,1.15
19.734,0.14,-0.16,-0.33,-0.21,0.18,1.15
19.735,0.14,-0.15,-0.34,-0.21,0.18,1.15
19.735,0.13,-0.14,-0.34,-0.21,0.18,1.15
19.735,0.12,-0.14,-0.35,-0.21,0.18,1.15
19.735,0.12,-0.14,-0.35,-0.16,0.37,0.87
19.736,0.11,-0.14,-0.36,-0.16,0.37,0.87
19.736,0.11,-0.14,-0.36,-0.16,0.37,0.87
19.736,0.09,-0.15,-0.37,-0.16,0.37,0.87
19.74,0.08,-0.15,-0.38,-0.16,0.37,0.87
19.741,0.06,-0.16,-0.38,-0.16,0.37,0.87
19.743,0.06,-0.16,-0.38,-0.01,0.15,0.62
19.744,0.04,-0.18,-0.39,-0.01,0.15,0.62
19.744,0.03,-0.18,-0.4,-0.01,0.15,0.62
19.745,0,-0.2,-0.4,-0.01,0.15,0.62
19.747,-0.02,-0.22,-0.41,-0.01,0.15,0.62
19.749,-0.04,-0.22,-0.41,-0.01,0.15,0.62
19.751,-0.04,-0.22,-0.41,0.06,-0.24,0.82
19.752,-0.06,-0.23,-0.41,0.06,-0.24,0.82
19.754,-0.08,-0.24,-0.41,0.06,-0.24,0.82
19.755,-0.1,-0.25,-0.42,0.06,-0.24,0.82
19.757,-0.12,-0.26,-0.42,0.06,-0.24,0.82
19.759,-0.13,-0.26,-0.42,0.06,-0.24,0.82
19.763,-0.13,-0.26,-0.42,0.25,-0.46,1.3
19.764,-0.16,-0.26,-0.44,0.25,-0.46,1.3
19.764,-0.17,-0.26,-0.44,0.25,-0.46,1.3
19.765,-0.18,-0.26,-0.45,0.25,-0.46,1.3
19.767,-0.19,-0.26,-0.46,0.25,-0.46,1.3
19.769,-0.2,-0.25,-0.47,0.25,-0.46,1.3
19.772,-0.2,-0.25,-0.47,0.13,-0.52,1.68
19.772,-0.22,-0.23,-0.48,0.13,-0.52,1.68
19.774,-0.22,-0.23,-0.48,0.13,-0.52,1.68
19.775,-0.23,-0.21,-0.49,0.13,-0.52,1.68
19.777,-0.24,-0.2,-0.49,0.13,-0.52,1.68
19.779,-0.25,-0.18,-0.49,0.13,-0.52,1.68
19.783,-0.25,-0.18,-0.49,-0.19,-0.48,1.76
19.783,-0.26,-0.17,-0.5,-0.19,-0.48,1.76
19.784,-0.26,-0.16,-0.5,-0.19,-0.48,1.76
19.786,-0.27,-0.14,-0.49,-0.19,-0.48,1.76
19.792,-0.27,-0.13,-0.49,-0.19,-0.48,1.76
19.793,-0.29,-0.11,-0.49,-0.19,-0.48,1.76
19.794,-0.29,-0.11,-0.49,-0.19,-0.44,1.67
19.794,-0.3,-0.09,-0.49,-0.19,-0.44,1.67
19.794,-0.3,-0.08,-0.48,-0.19,-0.44,1.67
19.797,-0.31,-0.06,-0.48,-0.19,-0.44,1.67
19.798,-0.31,-0.04,-0.47,-0.19,-0.44,1.67
19.799,-0.32,-0.03,-0.47,-0.19,-0.44,1.67
19.804,-0.32,-0.03,-0.47,0.05,-0.47,1.49
19.805,-0.32,-0.01,-0.47,0.05,-0.47,1.49
19.805,-0.33,0.02,-0.46,0.05,-0.47,1.49
19.811,-0.33,0.03,-0.46,0.05,-0.47,1.49
19.811,-0.33,0.05,-0.46,0.05,-0.47,1.49
19.812,-0.34,0.06,-0.46,0.05,-0.47,1.49
19.812,-0.34,0.06,-0.46,0.22,-0.51,1.24
19.812,-0.34,0.08,-0.46,0.22,-0.51,1.24
19.813,-0.34,0.09,-0.46,0.22,-0.51,1.24
19.815,-0.34,0.09,-0.46,0.22,-0.51,1.24
19.817,-0.35,0.11,-0.46,0.22,-0.51,1.24
19.82,-0.35,0.13,-0.46,0.22,-0.51,1.24
19.823,-0.35,0.13,-0.46,0.3,-0.36,0.84
19.824,-0.35,0.14,-0.45,0.3,-0.36,0.84
19.826,-0.35,0.14,-0.45,0.3,-0.36,0.84
19.826,-0.35,0.15,-0.45,0.3,-0.36,0.84
19.827,-0.35,0.16,-0.45,0.3,-0.36,0.84
19.829,-0.35,0.16,-0.45,0.3,-0.36,0.84
19.831,-0.35,0.16,-0.45,0.3,-0.23,0.51
19.832,-0.35,0.17,-0.44,0.3,-0.23,0.51
19.832,-0.35,0.18,-0.44,0.3,-0.23,0.51
19.835,-0.34,0.18,-0.44,0.3,-0.23,0.51
19.838,-0.34,0.19,-0.44,0.3,-0.23,0.51
19.841,-0.34,0.19,-0.44,0.3,-0.23,0.51
19.845,-0.34,0.19,-0.44,0.4,-0.12,0.11
19.846,-0.34,0.2,-0.44,0.4,-0.12,0.11
19.846,-0.34,0.19,-0.44,0.4,-0.12,0.11
19.847,-0.34,0.19,-0.44,0.4,-0.12,0.11
19.848,-0.33,0.18,-0.44,0.4,-0.12,0.11
19.849,-0.33,0.18,-0.44,0.4,-0.12,0.11
19.852,-0.33,0.18,-0.44,0.41,-0.21,-0.14
19.853,-0.33,0.17,-0.44,0.41,-0.21,-0.14
19.854,-0.33,0.15,-0.43,0.41,-0.21,-0.14
19.855,-0.32,0.15,-0.43,0.41,-0.21,-0.14
19.857,-0.32,0.14,-0.43,0.41,-0.21,-0.14
19.859,-0.31,0.12,-0.43,0.41,-0.21,-0.14
19.863,-0.31,0.11,-0.43,0.41,-0.21,-0.14
19.864,-0.31,0.11,-0.43,0.2,-0.38,-0.24
19.864,-0.3,0.11,-0.42,0.2,-0.38,-0.24
19.865,-0.3,0.1,-0.43,0.2,-0.38,-0.24
19.867,-0.29,0.09,-0.42,0.2,-0.38,-0.24
19.869,-0.28,0.08,-0.42,0.2,-0.38,-0.24
19.873,-0.28,0.08,-0.42,-0.03,-0.54,-0.22
19.874,-0.27,0.08,-0.41,-0.03,-0.54,-0.22
19.874,-0.27,0.07,-0.41,-0.03,-0.54,-0.22
19.876,-0.25,0.07,-0.4,-0.03,-0.54,-0.22
19.877,-0.24,0.07,-0.4,-0.03,-0.54,-0.22
19.879,-0.23,0.06,-0.39,-0.03,-0.54,-0.22
19.884,-0.23,0.06,-0.39,-0.01,-0.51,-0.22
19.884,-0.21,0.06,-0.38,-0.01,-0.51,-0.22
19.884,-0.21,0.06,-0.38,-0.01,-0.51,-0.22
19.885,-0.19,0.06,-0.37,-0.01,-0.51,-0.22
19.888,-0.17,0.06,-0.36,-0.01,-0.51,-0.22
19.894,-0.16,0.06,-0.36,-0.01,-0.51,-0.22
19.894,-0.16,0.06,-0.36,-0.17,-0.56,-0.21
19.894,-0.14,0.06,-0.35,-0.17,-0.56,-0.21
19.895,-0.12,0.06,-0.35,-0.17,-0.56,-0.21
19.895,-0.11,0.05,-0.35,-0.17,-0.56,-0.21
19.897,-0.09,0.05,-0.34,-0.17,-0.56,-0.21
19.9,-0.08,0.05,-0.33,-0.17,-0.56,-0.21
19.903,-0.08,0.05,-0.33,-0.18,-0.5,-0.34
19.903,-0.05,0.04,-0.32,-0.18,-0.5,-0.34
19.915,-0.04,0.04,-0.31,-0.18,-0.5,-0.34
19.916,-0.03,0.03,-0.31,-0.18,-0.5,-0.34
19.916,-0.01,0.03,-0.3,-0.18,-0.5,-0.34
19.917,0.01,0.02,-0.29,-0.18,-0.5,-0.34
19.917,0.01,0.02,-0.29,-0.12,-0.47,-0.47
19.917,0.03,0.01,-0.28,-0.12,-0.47,-0.47
19.917,0.04,0,-0.28,-0.12,-0.47,-0.47
19.918,0.06,-0.01,-0.26,-0.12,-0.47,-0.47
19.918,0.06,-0.02,-0.26,-0.12,-0.47,-0.47
19.919,0.08,-0.04,-0.25,-0.12,-0.47,-0.47
19.923,0.08,-0.04,-0.25,-0.01,-0.47,-0.6
19.924,0.09,-0.05,-0.24,-0.01,-0.47,-0.6
19.925,0.09,-0.06,-0.23,-0.01,-0.47,-0.6
19.925,0.11,-0.08,-0.22,-0.01,-0.47,-0.6
19.927,0.11,-0.09,-0.22,-0.01,-0.47,-0.6
19.929,0.12,-0.1,-0.21,-0.01,-0.47,-0.6
19.931,0.12,-0.12,-0.2,-0.01,-0.47,-0.6
19.932,0.12,-0.12,-0.2,0.02,-0.46,-0.6
19.932,0.13,-0.13,-0.2,0.02,-0.46,-0.6
19.935,0.13,-0.14,-0.19,0.02,-0.46,-0.6
19.938,0.14,-0.15,-0.18,0.02,-0.46,-0.6
19.94,0.14,-0.15,-0.18,0.02,-0.46,-0.6
19.944,0.14,-0.15,-0.18,0.05,-0.47,-0.55
19.944,0.13,-0.15,-0.17,0.05,-0.47,-0.55
19.944,0.13,-0.16,-0.16,0.05,-0.47,-0.55
19.945,0.14,-0.16,-0.16,0.05,-0.47,-0.55
19.947,0.13,-0.16,-0.16,0.05,-0.47,-0.55
19.949,0.13,-0.15,-0.15,0.05,-0.47,-0.55
19.952,0.12,-0.15,-0.15,0.05,-0.47,-0.55
19.953,0.12,-0.15,-0.15,0.11,-0.47,-0.52
19.953,0.12,-0.14,-0.15,0.11,-0.47,-0.52
19.956,0.11,-0.14,-0.15,0.11,-0.47,-0.52
19.958,0.11,-0.13,-0.15,0.11,-0.47,-0.52
19.959,0.1,-0.12,-0.15,0.11,-0.47,-0.52
19.963,0.1,-0.12,-0.15,0.18,-0.41,-0.58
19.964,0.09,-0.11,-0.15,0.18,-0.41,-0.58
19.965,0.08,-0.11,-0.15,0.18,-0.41,-0.58
19.966,0.07,-0.1,-0.15,0.18,-0.41,-0.58
19.967,0.06,-0.1,-0.15,0.18,-0.41,-0.58
19.969,0.05,-0.1,-0.15,0.18,-0.41,-0.58
19.973,0.05,-0.1,-0.15,0.25,-0.48,-0.65
19.974,0.04,-0.1,-0.15,0.25,-0.48,-0.65
19.974,0.03,-0.1,-0.15,0.25,-0.48,-0.65
19.976,0.02,-0.11,-0.16,0.25,-0.48,-0.65
19.977,0,-0.12,-0.16,0.25,-0.48,-0.65
19.98,-0.01,-0.12,-0.16,0.25,-0.48,-0.65
19.983,-0.01,-0.12,-0.16,0.29,-0.64,-0.63
19.983,-0.02,-0.14,-0.17,0.29,-0.64,-0.63
19.984,-0.03,-0.15,-0.17,0.29,-0.64,-0.63
19.986,-0.04,-0.17,-0.17,0.29,-0.64,-0.63
19.995,-0.06,-0.19,-0.18,0.29,-0.64,-0.63
19.996,-0.06,-0.21,-0.19,0.29,-0.64,-0.63
20,-0.06,-0.21,-0.19,0.27,-0.83,-0.28
20,-0.08,-0.23,-0.2,0.27,-0.83,-0.28
20.001,-0.09,-0.26,-0.21,0.27,-0.83,-0.28
20.001,-0.09,-0.27,-0.21,0.27,-0.83,-0.28
20.001,-0.1,-0.29,-0.22,0.27,-0.83,-0.28
20.001,-0.11,-0.31,-0.23,0.27,-0.83,-0.28
20.004,-0.11,-0.31,-0.23,0.13,-1.11,0.4
20.005,-0.11,-0.33,-0.24,0.13,-1.11,0.4
20.005,-0.11,-0.33,-0.25,0.13,-1.11,0.4
20.018,-0.11,-0.33,-0.25,0.13,-1.11,0.4
20.019,-0.11,-0.34,-0.26,0.13,-1.11,0.4
20.019,-0.11,-0.34,-0.27,0.13,-1.11,0.4
20.019,-0.11,-0.34,-0.27,0.02,-1.22,0.92
20.019,-0.1,-0.34,-0.28,0.02,-1.22,0.92
20.02,-0.1,-0.33,-0.28,0.02,-1.22,0.92
20.02,-0.09,-0.32,-0.29,0.02,-1.22,0.92
20.02,-0.09,-0.32,-0.29,0.02,-1.22,0.92
20.02,-0.07,-0.3,-0.3,0.02,-1.22,0.92
20.026,-0.07,-0.3,-0.3,-0.01,-1.24,1.42
20.026,-0.06,-0.28,-0.3,-0.01,-1.24,1.42
20.027,-0.05,-0.28,-0.31,-0.01,-1.24,1.42
20.027,-0.04,-0.25,-0.31,-0.01,-1.24,1.42
20.027,-0.03,-0.23,-0.32,-0.01,-1.24,1.42
20.03,-0.02,-0.22,-0.32,-0.01,-1.24,1.42
20.032,0,-0.2,-0.32,-0.01,-1.24,1.42
20.033,0,-0.2,-0.32,-0.12,-1.17,1.6
20.034,0.01,-0.17,-0.32,-0.12,-1.17,1.6
20.035,0.02,-0.16,-0.32,-0.12,-1.17,1.6
20.037,0.04,-0.14,-0.32,-0.12,-1.17,1.6
20.039,0.05,-0.12,-0.32,-0.12,-1.17,1.6
20.043,0.05,-0.12,-0.32,0.05,-1.08,1.71
20.043,0.07,-0.07,-0.32,0.05,-1.08,1.71
20.044,0.08,-0.05,-0.32,0.05,-1.08,1.71
20.045,0.08,-0.03,-0.33,0.05,-1.08,1.71
20.047,0.1,0.01,-0.33,0.05,-1.08,1.71
20.049,0.11,0.05,-0.33,0.05,-1.08,1.71
20.053,0.11,0.05,-0.33,0.22,-1.04,1.56
20.054,0.12,0.09,-0.33,0.22,-1.04,1.56
20.054,0.13,0.11,-0.34,0.22,-1.04,1.56
20.057,0.14,0.14,-0.34,0.22,-1.04,1.56
20.057,0.15,0.16,-0.34,0.22,-1.04,1.56
20.059,0.15,0.18,-0.34,0.22,-1.04,1.56
20.066,0.15,0.18,-0.34,0.17,-0.95,1.07
20.066,0.16,0.21,-0.34,0.17,-0.95,1.07
20.066,0.16,0.22,-0.34,0.17,-0.95,1.07
20.067,0.16,0.24,-0.34,0.17,-0.95,1.07
20.067,0.17,0.24,-0.34,0.17,-0.95,1.07
20.069,0.17,0.26,-0.34,0.17,-0.95,1.07
20.072,0.17,0.26,-0.34,0.18,-0.92,0.72
20.072,0.17,0.27,-0.34,0.18,-0.92,0.72
20.073,0.16,0.28,-0.34,0.18,-0.92,0.72
20.076,0.16,0.29,-0.34,0.18,-0.92,0.72
20.077,0.16,0.3,-0.34,0.18,-0.92,0.72
20.078,0.16,0.3,-0.33,0.18,-0.92,0.72
20.082,0.16,0.3,-0.33,0.25,-0.86,0.28
20.082,0.15,0.32,-0.33,0.25,-0.86,0.28
20.083,0.15,0.33,-0.32,0.25,-0.86,0.28
20.085,0.14,0.33,-0.32,0.25,-0.86,0.28
20.092,0.14,0.34,-0.32,0.25,-0.86,0.28
20.092,0.13,0.35,-0.31,0.25,-0.86,0.28
20.093,0.13,0.35,-0.31,0.35,-0.79,-0.07
20.093,0.12,0.35,-0.31,0.35,-0.79,-0.07
20.093,0.12,0.35,-0.31,0.35,-0.79,-0.07
20.097,0.11,0.35,-0.31,0.35,-0.79,-0.07
20.098,0.1,0.36,-0.3,0.35,-0.79,-0.07
20.099,0.09,0.36,-0.3,0.35,-0.79,-0.07
20.105,0.09,0.36,-0.3,0.39,-0.68,-0.42
20.106,0.08,0.36,-0.29,0.39,-0.68,-0.42
20.106,0.08,0.36,-0.29,0.39,-0.68,-0.42
20.106,0.07,0.35,-0.29,0.39,-0.68,-0.42
20.113,0.06,0.35,-0.29,0.39,-0.68,-0.42
20.114,0.05,0.35,-0.28,0.39,-0.68,-0.42
20.114,0.05,0.35,-0.28,0.36,-0.61,-0.6
20.114,0.04,0.34,-0.27,0.36,-0.61,-0.6
20.115,0.03,0.34,-0.27,0.36,-0.61,-0.6
20.115,0.03,0.34,-0.26,0.36,-0.61,-0.6
20.117,0.02,0.35,-0.26,0.36,-0.61,-0.6
20.119,0.01,0.34,-0.25,0.36,-0.61,-0.6
20.123,0.01,0.34,-0.25,0.36,-0.59,-0.81
20.124,0.01,0.34,-0.24,0.36,-0.59,-0.81
20.124,0,0.35,-0.24,0.36,-0.59,-0.81
20.125,0,0.34,-0.23,0.36,-0.59,-0.81
20.127,-0.01,0.35,-0.22,0.36,-0.59,-0.81
20.129,-0.02,0.35,-0.22,0.36,-0.59,-0.81
20.131,-0.03,0.34,-0.21,0.36,-0.59,-0.81
20.132,-0.03,0.34,-0.21,0.38,-0.56,-0.96
20.132,-0.03,0.34,-0.2,0.38,-0.56,-0.96
20.135,-0.04,0.34,-0.19,0.38,-0.56,-0.96
20.138,-0.04,0.34,-0.19,0.38,-0.56,-0.96
20.14,-0.05,0.33,-0.18,0.38,-0.56,-0.96
20.143,-0.05,0.33,-0.18,0.42,-0.53,-1.04
20.143,-0.05,0.32,-0.17,0.42,-0.53,-1.04
20.144,-0.06,0.32,-0.17,0.42,-0.53,-1.04
20.145,-0.06,0.31,-0.17,0.42,-0.53,-1.04
20.147,-0.06,0.3,-0.16,0.42,-0.53,-1.04
20.148,-0.06,0.28,-0.15,0.42,-0.53,-1.04
20.152,-0.06,0.28,-0.15,0.38,-0.49,-1.01
20.152,-0.07,0.27,-0.14,0.38,-0.49,-1.01
20.153,-0.07,0.27,-0.14,0.38,-0.49,-1.01
20.155,-0.06,0.26,-0.13,0.38,-0.49,-1.01
20.157,-0.06,0.25,-0.13,0.38,-0.49,-1.01
20.159,-0.06,0.25,-0.12,0.38,-0.49,-1.01
20.163,-0.06,0.25,-0.11,0.38,-0.49,-1.01
20.163,-0.06,0.25,-0.11,0.4,-0.5,-0.91
20.164,-0.06,0.25,-0.1,0.4,-0.5,-0.91
20.165,-0.05,0.24,-0.09,0.4,-0.5,-0.91
20.167,-0.05,0.24,-0.08,0.4,-0.5,-0.91
20.169,-0.04,0.24,-0.08,0.4,-0.5,-0.91
20.172,-0.04,0.24,-0.08,0.51,-0.46,-0.86
20.172,-0.04,0.24,-0.07,0.51,-0.46,-0.86
20.173,-0.03,0.24,-0.07,0.51,-0.46,-0.86
20.175,-0.03,0.24,-0.07,0.51,-0.46,-0.86
20.177,-0.02,0.23,-0.06,0.51,-0.46,-0.86
20.178,-0.01,0.23,-0.06,0.51,-0.46,-0.86
20.184,-0.01,0.23,-0.06,0.48,-0.38,-0.84
20.185,0,0.22,-0.05,0.48,-0.38,-0.84
20.185,0,0.22,-0.04,0.48,-0.38,-0.84
20.186,0.01,0.21,-0.04,0.48,-0.38,-0.84
20.192,0.02,0.2,-0.03,0.48,-0.38,-0.84
20.194,0.03,0.19,-0.02,0.48,-0.38,-0.84
20.195,0.03,0.19,-0.02,0.46,-0.29,-0.85
20.195,0.04,0.18,-0.02,0.46,-0.29,-0.85
20.196,0.04,0.17,-0.01,0.46,-0.29,-0.85
20.197,0.05,0.17,-0.01,0.46,-0.29,-0.85
20.198,0.06,0.16,0,0.46,-0.29,-0.85
20.2,0.07,0.15,0.01,0.46,-0.29,-0.85
20.203,0.07,0.15,0.01,0.52,-0.2,-0.81
20.203,0.08,0.15,0.01,0.52,-0.2,-0.81
20.204,0.08,0.14,0.01,0.52,-0.2,-0.81
20.218,0.09,0.13,0.02,0.52,-0.2,-0.81
20.219,0.1,0.13,0.02,0.52,-0.2,-0.81
20.219,0.11,0.12,0.03,0.52,-0.2,-0.81
20.22,0.11,0.12,0.03,0.48,-0.16,-0.76
20.22,0.11,0.11,0.04,0.48,-0.16,-0.76
20.22,0.11,0.11,0.04,0.48,-0.16,-0.76
20.22,0.12,0.11,0.05,0.48,-0.16,-0.76
20.221,0.12,0.09,0.06,0.48,-0.16,-0.76
20.221,0.13,0.09,0.06,0.48,-0.16,-0.76
20.226,0.13,0.09,0.06,0.44,-0.11,-0.71
20.227,0.13,0.08,0.07,0.44,-0.11,-0.71
20.227,0.14,0.06,0.08,0.44,-0.11,-0.71
20.227,0.14,0.06,0.08,0.44,-0.11,-0.71
20.228,0.14,0.05,0.09,0.44,-0.11,-0.71
20.229,0.14,0.05,0.09,0.44,-0.11,-0.71
20.232,0.14,0.05,0.09,0.44,-0.06,-0.59
20.233,0.15,0.04,0.1,0.44,-0.06,-0.59
20.233,0.15,0.03,0.1,0.44,-0.06,-0.59
20.235,0.15,0.03,0.11,0.44,-0.06,-0.59
20.237,0.15,0.02,0.11,0.44,-0.06,-0.59
20.239,0.16,0.02,0.12,0.44,-0.06,-0.59
20.243,0.16,0.02,0.12,0.46,-0.03,-0.51
20.244,0.16,0.02,0.13,0.46,-0.03,-0.51
20.244,0.16,0.01,0.13,0.46,-0.03,-0.51
20.245,0.15,0.01,0.13,0.46,-0.03,-0.51
20.247,0.16,0.01,0.14,0.46,-0.03,-0.51
20.249,0.15,0.01,0.14,0.46,-0.03,-0.51
20.252,0.15,0.01,0.14,0.43,-0.02,-0.39
20.252,0.15,0.01,0.14,0.43,-0.02,-0.39
20.254,0.15,0.01,0.15,0.43,-0.02,-0.39
20.255,0.15,0.01,0.16,0.43,-0.02,-0.39
20.258,0.15,0.01,0.16,0.43,-0.02,-0.39
20.259,0.14,0.01,0.17,0.43,-0.02,-0.39
20.264,0.14,0.01,0.17,0.36,-0.02,-0.34
20.264,0.14,0.01,0.17,0.36,-0.02,-0.34
20.265,0.13,0.01,0.17,0.36,-0.02,-0.34
20.266,0.13,0,0.18,0.36,-0.02,-0.34
20.269,0.12,0,0.18,0.36,-0.02,-0.34
20.269,0.12,0,0.18,0.36,-0.02,-0.34
20.272,0.12,0,0.18,0.34,-0.02,-0.23
20.273,0.11,-0.01,0.19,0.34,-0.02,-0.23
20.275,0.11,-0.01,0.19,0.34,-0.02,-0.23
20.275,0.11,-0.02,0.19,0.34,-0.02,-0.23
20.277,0.1,-0.02,0.19,0.34,-0.02,-0.23
